PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,CHECK_RESULT,ITEM_SCORED,ITEM_LEVEL,TITLE_TEXT,CHECK_RESULT_EXTENDED,CHECK_ASFF_COMPLIANCE_TYPE,CHECK_SEVERITY,CHECK_SERVICENAME,CHECK_ASFF_RESOURCE_TYPE,CHECK_ASFF_TYPE,CHECK_RISK,CHECK_REMEDIATION,CHECK_DOC,CHECK_CAF_EPIC
,123456789012,us-west-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),us-west-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,us-west-2,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),us-west-2: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,us-east-1,7.2,INFO,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),Looking for EBS Snapshots in all regions...  ,Software and Configuration Checks,Critical,ec2,AwsEc2Snapshot,Software and Configuration Checks,When you share a snapshot; you are giving others access to all of the data on the snapshot. Share snapshots only with people with whom you want to share all of your snapshot data.,Ensure the snapshot should be shared.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ebs-modifying-snapshot-permissions.html,Data Protection
,123456789012,us-east-1,7.29,INFO,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),Looking for EBS Volumes in all regions...  ,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,eu-west-2,7.29,PASS,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: vol-example is encrypted,ens-mp.info.3.aws.ebs.1,Medium,ec2,AwsEc2Volume,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html,Data Protection
,123456789012,us-east-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),Looking for RDS Volumes in all regions...  ,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,eu-north-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),eu-north-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ap-south-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ap-south-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,eu-west-3,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),eu-west-3: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,eu-west-2,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: RDS instance example2-1 is encrypted,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,eu-west-2,7.35,PASS,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: RDS instance example2-2 is encrypted,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,eu-west-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),eu-west-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ap-northeast-3,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ap-northeast-3: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ap-northeast-2,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ap-northeast-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,sa-east-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),sa-east-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ca-central-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ca-central-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ap-southeast-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,ap-southeast-2,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,eu-central-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),eu-central-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,us-east-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),us-east-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,us-east-2,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),us-east-2: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,us-west-1,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),us-west-1: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,us-west-2,7.35,INFO,Not Scored,Extra,[extra735] Check if RDS instances storage is encrypted (Not Scored) (Not part of CIS benchmark),us-west-2: No RDS instances found,ens-mp.info.3.aws.rds.1,Medium,rds,AwsRdsDbInstance,Software and Configuration Checks,If not enabled sensible information at rest is not protected.,Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,Data Protection
,123456789012,us-west-2,7.38,INFO,Not Scored,Extra,[extra738] Check if CloudFront distributions are set to HTTPS (Not Scored) (Not part of CIS benchmark),No CloudFront distributions found,ens-mp.com.2.aws.front.1,Medium,cloudfront,AwsCloudFrontDistribution,Software and Configuration Checks,If not enabled sensible information in transit is not protected. Surveillance and other threats are risks may exists.,Use HTTPS everywhere possible. It will enforce privacy and protect against account hijacking and other threats.,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/using-https.html,Data Protection
,123456789012,us-east-1,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),Examining EBS Volume Snapshots ...,ens-mp.info.3.aws.ebs.3,Medium,ec2,AwsEc2Snapshot,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS Snapshot and Enable Encryption by default. You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html#encryption-by-default,Data Protection
,123456789012,eu-north-1,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),eu-north-1: No EBS volume snapshots,ens-mp.info.3.aws.ebs.3,Medium,ec2,AwsEc2Snapshot,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS Snapshot and Enable Encryption by default. You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html#encryption-by-default,Data Protection
,123456789012,ap-south-1,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),ap-south-1: No EBS volume snapshots,ens-mp.info.3.aws.ebs.3,Medium,ec2,AwsEc2Snapshot,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS Snapshot and Enable Encryption by default. You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html#encryption-by-default,Data Protection
,123456789012,eu-west-3,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),eu-west-3: No EBS volume snapshots,ens-mp.info.3.aws.ebs.3,Medium,ec2,AwsEc2Snapshot,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS Snapshot and Enable Encryption by default. You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html#encryption-by-default,Data Protection
,123456789012,eu-west-2,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),eu-west-2: 100.00% encrypted EBS volumes (1 out of 1),ens-mp.info.3.aws.ebs.3,Medium,ec2,AwsEc2Snapshot,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS Snapshot and Enable Encryption by default. You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html#encryption-by-default,Data Protection
,123456789012,eu-west-1,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),eu-west-1: No EBS volume snapshots,ens-mp.info.3.aws.ebs.3,Medium,ec2,AwsEc2Snapshot,Software and Configuration Checks,Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.,Encrypt al EBS Snapshot and Enable Encryption by default. You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example; Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html#encryption-by-default,Data Protection
