PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES,COMPLIANCE,SEVERITY,SERVICENAME,
default,123456789012,ap-southeast-1,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,ap-southeast-2,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,eu-central-1,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),eu-central-1: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,us-east-1,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),us-east-1: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,us-east-2,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),us-east-2: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,us-west-1,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),us-west-1: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,us-west-2,7.51,PASS,Not Scored,Extra,[extra751] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Postgres port 5432 (Not Scored) (Not part of CIS benchmark),us-west-2: No Security Groups found open to 0.0.0.0/0 for Postgres port,ens-mp.com.4.aws.sg.8,High,ec2,
default,123456789012,eu-north-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),eu-north-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,ap-south-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),ap-south-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,eu-west-3,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),eu-west-3: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,eu-west-2,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),eu-west-2: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,eu-west-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),eu-west-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,ap-northeast-2,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,ap-northeast-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,sa-east-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),sa-east-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,ca-central-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),ca-central-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,ap-southeast-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,ap-southeast-2,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,eu-central-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),eu-central-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,us-east-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),us-east-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,us-east-2,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),us-east-2: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,us-west-1,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),us-west-1: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,us-west-2,7.52,PASS,Not Scored,Extra,[extra752] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Redis port 6379 (Not Scored) (Not part of CIS benchmark),us-west-2: No Security Groups found open to 0.0.0.0/0 for Redis port,ens-mp.com.4.aws.sg.9,High,ec2,
default,123456789012,eu-north-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),eu-north-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,ap-south-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),ap-south-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,eu-west-3,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),eu-west-3: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,eu-west-2,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),eu-west-2: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,eu-west-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),eu-west-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,ap-northeast-2,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,ap-northeast-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,sa-east-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),sa-east-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,ca-central-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),ca-central-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,ap-southeast-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,ap-southeast-2,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,eu-central-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),eu-central-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,us-east-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),us-east-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,us-east-2,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),us-east-2: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,us-west-1,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),us-west-1: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,us-west-2,7.53,PASS,Not Scored,Extra,[extra753] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018 (Not Scored) (Not part of CIS benchmark),us-west-2: No Security Groups found open to 0.0.0.0/0 for MongoDB ports,ens-mp.com.4.aws.sg.10,High,ec2,
default,123456789012,eu-north-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),eu-north-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,ap-south-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),ap-south-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,eu-west-3,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),eu-west-3: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,eu-west-2,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),eu-west-2: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,eu-west-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),eu-west-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,ap-northeast-2,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,ap-northeast-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,sa-east-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),sa-east-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,ca-central-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),ca-central-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,ap-southeast-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,ap-southeast-2,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,eu-central-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),eu-central-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,us-east-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),us-east-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,us-east-2,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),us-east-2: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,us-west-1,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),us-west-1: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,us-west-2,7.54,PASS,Not Scored,Extra,[extra754] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Cassandra ports 7199 or 9160 or 8888 (Not Scored) (Not part of CIS benchmark),us-west-2: No Security Groups found open to 0.0.0.0/0 for Cassandra ports,ens-mp.com.4.aws.sg.11,High,ec2,
default,123456789012,eu-north-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),eu-north-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,ap-south-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),ap-south-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,eu-west-3,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),eu-west-3: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,eu-west-2,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),eu-west-2: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,eu-west-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),eu-west-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,ap-northeast-2,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,ap-northeast-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,sa-east-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),sa-east-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,ca-central-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),ca-central-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,ap-southeast-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,ap-southeast-2,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,eu-central-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),eu-central-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,us-east-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),us-east-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,us-east-2,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),us-east-2: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,us-west-1,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),us-west-1: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,us-west-2,7.55,PASS,Not Scored,Extra,[extra755] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to Memcached port 11211 (Not Scored) (Not part of CIS benchmark),us-west-2: No Security Groups found open to 0.0.0.0/0 for Memcached port,ens-mp.com.4.aws.sg.12,High,ec2,
default,123456789012,eu-north-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),eu-north-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,ap-south-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),ap-south-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,eu-west-3,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),eu-west-3: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,eu-west-2,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),eu-west-2: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,eu-west-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),eu-west-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,ap-northeast-2,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,ap-northeast-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,sa-east-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),sa-east-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,ca-central-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),ca-central-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,ap-southeast-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,ap-southeast-2,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,eu-central-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),eu-central-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,us-east-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),us-east-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,us-east-2,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),us-east-2: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,us-west-1,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),us-west-1: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,us-west-2,7.56,INFO,Not Scored,Extra,[extra756] Check if Redshift cluster is Public Accessible (Not Scored) (Not part of CIS benchmark),us-west-2: No Redshift clusters found,Software and Configuration Checks,High,redshift,
default,123456789012,eu-west-1,7.57,INFO,Not Scored,Extra,[extra757] Check EC2 Instances older than 6 months (Not Scored) (Not part of CIS benchmark),Looking for EC2 instances in all regions...,Software and Configuration Checks,Medium,ec2,
default,123456789012,eu-north-1,7.57,INFO,Not Scored,Extra,[extra757] Check EC2 Instances older than 6 months (Not Scored) (Not part of CIS benchmark),eu-north-1: No EC2 Instances Found,Software and Configuration Checks,Medium,ec2,
default,123456789012,ap-south-1,7.57,INFO,Not Scored,Extra,[extra757] Check EC2 Instances older than 6 months (Not Scored) (Not part of CIS benchmark),ap-south-1: No EC2 Instances Found,Software and Configuration Checks,Medium,ec2,
default,123456789012,eu-west-3,7.57,INFO,Not Scored,Extra,[extra757] Check EC2 Instances older than 6 months (Not Scored) (Not part of CIS benchmark),eu-west-3: No EC2 Instances Found,Software and Configuration Checks,Medium,ec2,
default,123456789012,eu-west-2,7.57,INFO,Not Scored,Extra,[extra757] Check EC2 Instances older than 6 months (Not Scored) (Not part of CIS benchmark),eu-west-2: No EC2 Instances Found,Software and Configuration Checks,Medium,ec2,
